thickness (cm);count
0.125;8991
0.25;8132
0.375;7288
0.5;6508
0.625;5909
0.75;5348
0.875;4805
1;4326
1.125;3865
1.25;3461
1.375;3212
1.5;2816
1.625;2541
1.75;2276
1.875;2126
2;1873
2.125;1734
2.25;1509
2.375;1357
2.5;1238
2.625;1068
2.75;968
2.875;879
3;787
3.125;722
3.25;635
3.375;535
3.5;544
3.625;497
3.75;419
3.875;378
4;355
4.125;324
4.25;291
4.375;237
4.5;229
4.625;221
4.75;190
4.875;170
5;172
