thickness (cm);count
0.075;9048
0.15;8262
0.225;7463
0.3;6698
0.375;6140
0.45;5610
0.525;5077
0.6;4617
0.675;4127
0.75;3752
0.825;3522
0.9;3105
0.975;2807
1.05;2555
1.125;2400
1.2;2083
1.275;1951
1.35;1728
1.425;1573
1.5;1447
1.575;1275
1.65;1167
1.725;1048
1.8;974
1.875;879
1.95;769
2.025;656
2.1;656
2.175;622
2.25;526
2.325;472
2.4;459
2.475;412
2.55;359
2.625;304
2.7;301
2.775;286
2.85;257
2.925;234
3;236
