thickness (cm);count
0.03;9293
0.06;8699
0.09;8076
0.12;7454
0.15;7027
0.18;6621
0.21;6131
0.24;5780
0.27;5192
0.3;4905
0.33;4693
0.36;4262
0.39;4006
0.42;3752
0.45;3501
0.48;3156
0.51;3042
0.54;2741
0.57;2588
0.6;2503
0.63;2256
0.66;2155
0.69;1991
0.72;1832
0.75;1732
0.78;1609
0.81;1452
0.84;1413
0.87;1328
0.9;1223
0.93;1091
0.96;1104
0.99;1016
1.02;908
1.05;815
1.08;818
1.11;772
1.14;722
1.17;639
1.2;653
