thickness (cm);count
0.02;9041
0.04;8213
0.06;7423
0.08;6665
0.1;6102
0.12;5528
0.14;5025
0.16;4522
0.18;4074
0.2;3688
0.22;3436
0.24;3043
0.26;2753
0.28;2455
0.3;2337
0.32;2047
0.34;1901
0.36;1693
0.38;1502
0.4;1379
0.42;1226
0.44;1105
0.46;1011
0.48;900
0.5;849
0.52;740
0.54;626
0.56;637
0.58;591
0.6;493
0.62;460
0.64;423
0.66;389
0.68;341
0.7;306
0.72;295
0.74;283
0.76;233
0.78;219
0.8;214
