thickness (cm);count
0.125;9045
0.25;8242
0.375;7443
0.5;6663
0.625;6107
0.75;5555
0.875;5037
1;4564
1.125;4075
1.25;3696
1.375;3462
1.5;3055
1.625;2752
1.75;2519
1.875;2356
2;2043
2.125;1914
2.25;1684
2.375;1526
2.5;1411
2.625;1239
2.75;1130
2.875;1006
3;940
3.125;849
3.25;747
3.375;633
3.5;630
3.625;601
3.75;503
3.875;449
4;441
4.125;399
4.25;341
4.375;283
4.5;285
4.625;272
4.75;241
4.875;224
5;222
