thickness (cm);count
0.0075;9028
0.015;8201
0.0225;7399
0.03;6651
0.0375;6081
0.045;5521
0.0525;5014
0.06;4504
0.0675;4043
0.075;3660
0.0825;3404
0.09;3033
0.0975;2745
0.105;2459
0.1125;2317
0.12;2044
0.1275;1886
0.135;1668
0.1425;1505
0.15;1369
0.1575;1217
0.165;1085
0.1725;1003
0.18;891
0.1875;836
0.195;735
0.2025;623
0.21;628
0.2175;576
0.225;494
0.2325;454
0.24;415
0.2475;383
0.255;332
0.2625;295
0.27;292
0.2775;271
0.285;231
0.2925;218
0.3;212
