thickness (cm);count
0.075;9143
0.15;8448
0.225;7703
0.3;7020
0.375;6507
0.45;6033
0.525;5495
0.6;5080
0.675;4547
0.75;4191
0.825;3971
0.9;3542
0.975;3246
1.05;3010
1.125;2806
1.2;2477
1.275;2356
1.35;2107
1.425;1955
1.5;1849
1.575;1654
1.65;1520
1.725;1381
1.8;1297
1.875;1176
1.95;1056
2.025;929
2.1;911
2.175;847
2.25;763
2.325;685
2.4;674
2.475;603
2.55;551
2.625;453
2.7;468
2.775;434
2.85;411
2.925;357
3;357
