thickness (cm);count
0.025;9168
0.05;8470
0.075;7780
0.1;7067
0.125;6590
0.15;6104
0.175;5580
0.2;5175
0.225;4626
0.25;4313
0.275;4119
0.3;3676
0.325;3367
0.35;3101
0.375;2943
0.4;2596
0.425;2454
0.45;2214
0.475;2029
0.5;1932
0.525;1732
0.55;1602
0.575;1459
0.6;1351
0.625;1262
0.65;1117
0.675;991
0.7;977
0.725;926
0.75;817
0.775;737
0.8;695
0.825;638
0.85;562
0.875;519
0.9;523
0.925;497
0.95;437
0.975;412
1;396
