thickness (cm);count
0.0025;9171
0.005;8531
0.0075;7839
0.01;7202
0.0125;6685
0.015;6263
0.0175;5723
0.02;5330
0.0225;4825
0.025;4476
0.0275;4252
0.03;3816
0.0325;3525
0.035;3286
0.0375;3059
0.04;2723
0.0425;2627
0.045;2360
0.0475;2174
0.05;2058
0.0525;1890
0.055;1780
0.0575;1621
0.06;1493
0.0625;1370
0.065;1258
0.0675;1135
0.07;1080
0.0725;1003
0.075;930
0.0775;819
0.08;810
0.0825;765
0.085;675
0.0875;579
0.09;595
0.0925;545
0.095;522
0.0975;450
0.1;449
