thickness (cm);count
0.05;9110
0.1;8358
0.15;7619
0.2;6877
0.25;6361
0.3;5837
0.35;5330
0.4;4872
0.45;4351
0.5;4013
0.55;3780
0.6;3380
0.65;3075
0.7;2802
0.75;2659
0.8;2326
0.85;2167
0.9;1932
0.95;1769
1;1661
1.05;1476
1.1;1368
1.15;1237
1.2;1139
1.25;1040
1.3;919
1.35;795
1.4;780
1.45;758
1.5;651
1.55;598
1.6;558
1.65;507
1.7;440
1.75;404
1.8;391
1.85;374
1.9;330
1.95;309
2;309
