thickness (cm);count
0.325;9272
0.65;8676
0.975;8035
1.3;7407
1.625;6984
1.95;6578
2.275;6080
2.6;5739
2.925;5130
3.25;4839
3.575;4632
3.9;4208
4.225;3943
4.55;3720
4.875;3425
5.2;3120
5.525;2991
5.85;2691
6.175;2523
6.5;2431
6.825;2215
7.15;2091
7.475;1946
7.8;1807
8.125;1693
8.45;1562
8.775;1419
9.1;1375
9.425;1283
9.75;1179
10.075;1042
10.4;1063
10.725;971
11.05;886
11.375;798
11.7;764
12.025;721
12.35;709
12.675;595
13;617
