thickness (cm);count
0.25;8955
0.5;8089
0.75;7243
1;6433
1.25;5914
1.5;5274
1.75;4716
2;4286
2.25;3852
2.5;3436
2.75;3128
3;2805
3.25;2493
3.5;2223
3.75;2073
4;1838
4.25;1689
4.5;1473
4.75;1316
5;1217
5.25;1074
5.5;934
5.75;860
6;759
6.25;691
6.5;624
6.75;525
7;516
7.25;480
7.5;408
7.75;351
8;323
8.25;319
8.5;284
8.75;239
9;202
9.25;196
9.5;184
9.75;169
10;145
