thickness (cm);count
0.45;9636
0.9;9339
1.35;8962
1.8;8654
2.25;8439
2.7;8134
3.15;7865
3.6;7632
4.05;7231
4.5;7085
4.95;6904
5.4;6573
5.85;6314
6.3;6167
6.75;5894
7.2;5607
7.65;5529
8.1;5284
8.55;5100
9;5053
9.45;4798
9.9;4612
10.35;4533
10.8;4331
11.25;4220
11.7;4055
12.15;3895
12.6;3769
13.05;3680
13.5;3518
13.95;3385
14.4;3329
14.85;3250
15.3;3055
15.75;2960
16.2;2824
16.65;2753
17.1;2755
17.55;2577
18;2498
