thickness (cm);count
0.3;9238
0.6;8634
0.9;7978
1.2;7354
1.5;6898
1.8;6484
2.1;5981
2.4;5622
2.7;5001
3;4722
3.3;4517
3.6;4078
3.9;3814
4.2;3561
4.5;3308
4.8;2997
5.1;2855
5.4;2572
5.7;2419
6;2316
6.3;2098
6.6;1980
6.9;1869
7.2;1682
7.5;1577
7.8;1461
8.1;1322
8.4;1273
8.7;1204
9;1089
9.3;997
9.6;990
9.9;891
10.2;821
10.5;724
10.8;695
11.1;667
11.4;640
11.7;567
12;572
