thickness (cm);count
0.125;9039
0.25;8228
0.375;7450
0.5;6687
0.625;6134
0.75;5570
0.875;5060
1;4566
1.125;4107
1.25;3725
1.375;3477
1.5;3090
1.625;2810
1.75;2531
1.875;2368
2;2082
2.125;1933
2.25;1693
2.375;1516
2.5;1424
2.625;1247
2.75;1142
2.875;1045
3;934
3.125;872
3.25;775
3.375;650
3.5;642
3.625;612
3.75;517
3.875;473
4;446
4.125;394
4.25;355
4.375;308
4.5;289
4.625;285
4.75;244
4.875;238
5;226
