thickness (cm);count
0.2;9202
0.4;8552
0.6;7852
0.8;7175
1;6687
1.2;6243
1.4;5705
1.6;5330
1.8;4773
2;4432
2.2;4201
2.4;3776
2.6;3481
2.8;3269
3;3020
3.2;2706
3.4;2577
3.6;2291
3.8;2156
4;2049
4.2;1846
4.4;1727
4.6;1604
4.8;1471
5;1341
5.2;1228
5.4;1108
5.6;1073
5.8;1005
6;902
6.2;812
6.4;802
6.6;713
6.8;666
7;570
7.2;558
7.4;527
7.6;502
7.8;421
8;431
