thickness (cm);count
0.075;8748
0.15;7788
0.225;6871
0.3;5957
0.375;5315
0.45;4681
0.525;4119
0.6;3621
0.675;3241
0.75;2832
0.825;2540
0.9;2191
0.975;1959
1.05;1702
1.125;1548
1.2;1322
1.275;1184
1.35;1031
1.425;856
1.5;788
1.575;715
1.65;605
1.725;514
1.8;471
1.875;414
1.95;364
2.025;306
2.1;306
2.175;269
2.25;218
2.325;187
2.4;163
2.475;171
2.55;134
2.625;115
2.7;115
2.775;98
2.85;75
2.925;65
3;62
