thickness (cm);count
0.15;9134
0.3;8428
0.45;7686
0.6;6985
0.75;6463
0.9;6002
1.05;5455
1.2;5044
1.35;4503
1.5;4139
1.65;3938
1.8;3498
1.95;3203
2.1;2964
2.25;2761
2.4;2449
2.55;2317
2.7;2067
2.85;1915
3;1813
3.15;1619
3.3;1480
3.45;1352
3.6;1267
3.75;1141
3.9;1024
4.05;895
4.2;893
4.35;821
4.5;739
4.65;673
4.8;649
4.95;579
5.1;528
5.25;440
5.4;450
5.55;417
5.7;389
5.85;345
6;343
