thickness (cm);count
0.005;8964
0.01;8124
0.015;7318
0.02;6542
0.025;5919
0.03;5365
0.035;4822
0.04;4369
0.045;3931
0.05;3512
0.055;3247
0.06;2860
0.065;2578
0.07;2285
0.075;2174
0.08;1891
0.085;1761
0.09;1550
0.095;1377
0.1;1237
0.105;1109
0.11;1009
0.115;897
0.12;806
0.125;748
0.13;664
0.135;572
0.14;554
0.145;505
0.15;431
0.155;388
0.16;377
0.165;345
0.17;299
0.175;248
0.18;249
0.185;229
0.19;190
0.195;176
0.2;181
