thickness (cm);count
0.03;9174
0.06;8491
0.09;7811
0.12;7112
0.15;6623
0.18;6167
0.21;5648
0.24;5225
0.27;4705
0.3;4378
0.33;4181
0.36;3744
0.39;3417
0.42;3171
0.45;3008
0.48;2645
0.51;2519
0.54;2273
0.57;2094
0.6;1988
0.63;1799
0.66;1662
0.69;1533
0.72;1395
0.75;1317
0.78;1172
0.81;1030
0.84;1027
0.87;960
0.9;853
