thickness (cm);count
0.35;9278
0.7;8723
1.05;8074
1.4;7489
1.75;7064
2.1;6677
2.45;6162
2.8;5835
3.15;5257
3.5;4988
3.85;4738
4.2;4327
4.55;4071
4.9;3862
5.25;3545
5.6;3237
5.95;3103
6.3;2800
6.65;2655
7;2540
7.35;2351
7.7;2191
8.05;2048
8.4;1913
8.75;1775
9.1;1652
9.45;1490
9.8;1461
10.15;1358
10.5;1281
10.85;1107
11.2;1153
11.55;1041
11.9;958
12.25;885
12.6;821
12.95;796
13.3;780
13.65;649
14;677
