thickness (cm);count
0.375;9304
0.75;8759
1.125;8110
1.5;7545
1.875;7123
2.25;6754
2.625;6246
3;5932
3.375;5356
3.75;5090
4.125;4830
4.5;4426
4.875;4160
5.25;3986
5.625;3650
6;3365
6.375;3201
6.75;2895
7.125;2737
7.5;2641
7.875;2439
8.25;2295
8.625;2131
9;2001
9.375;1882
9.75;1730
10.125;1572
10.5;1528
10.875;1445
11.25;1350
11.625;1182
12;1216
12.375;1099
12.75;1026
13.125;942
13.5;896
13.875;854
14.25;859
14.625;701
15;712
