thickness (cm);count
0.2;9198
0.4;8550
0.6;7853
0.8;7179
1;6691
1.2;6248
1.4;5710
1.6;5337
1.8;4784
2;4439
2.2;4216
2.4;3790
2.6;3500
2.8;3272
3;3030
3.2;2718
3.4;2583
3.6;2301
3.8;2170
4;2057
4.2;1856
4.4;1736
4.6;1611
4.8;1476
5;1349
5.2;1237
5.4;1119
5.6;1082
5.8;1013
6;907
6.2;816
6.4;812
6.6;721
6.8;672
7;573
7.2;563
7.4;530
7.6;508
7.8;424
8;435
