thickness (cm);count
0.15;9039
0.3;8229
0.45;7455
0.6;6684
0.75;6146
0.9;5579
1.05;5073
1.2;4580
1.35;4115
1.5;3732
1.65;3497
1.8;3092
1.95;2827
2.1;2540
2.25;2386
2.4;2091
2.55;1941
2.7;1705
2.85;1524
3;1433
3.15;1260
3.3;1157
3.45;1055
3.6;942
3.75;876
3.9;780
4.05;657
4.2;653
4.35;620
4.5;523
4.65;480
4.8;452
4.95;397
5.1;356
5.25;311
5.4;293
5.55;287
5.7;247
5.85;241
6;231
