thickness (cm);count
0.175;9099
0.35;8344
0.525;7606
0.7;6859
0.875;6348
1.05;5850
1.225;5311
1.4;4876
1.575;4365
1.75;3990
1.925;3764
2.1;3340
2.275;3068
2.45;2802
2.625;2645
2.8;2304
2.975;2151
3.15;1935
3.325;1762
3.5;1637
3.675;1466
3.85;1348
4.025;1220
4.2;1146
4.375;1027
4.55;918
4.725;798
4.9;790
5.075;752
5.25;664
5.425;590
5.6;580
5.775;497
5.95;449
6.125;398
6.3;386
6.475;367
6.65;329
6.825;294
7;301
