thickness (cm);count
0.055;9102
0.11;8354
0.165;7638
0.22;6918
0.275;6378
0.33;5865
0.385;5372
0.44;4880
0.495;4434
0.55;4059
0.605;3827
0.66;3391
0.715;3125
0.77;2830
0.825;2683
0.88;2354
0.935;2221
0.99;1993
1.045;1835
1.1;1669
1.155;1506
1.21;1401
1.265;1264
1.32;1172
1.375;1077
1.43;945
1.485;847
1.54;809
1.595;771
1.65;671
1.705;604
1.76;578
1.815;530
1.87;453
1.925;411
1.98;390
2.035;376
2.09;338
2.145;314
2.2;312
