thickness (cm);count
0.1;8980
0.2;8129
0.3;7336
0.4;6522
0.5;5965
0.6;5361
0.7;4855
0.8;4371
0.9;3935
1;3537
1.1;3260
1.2;2895
1.3;2594
1.4;2304
1.5;2207
1.6;1914
1.7;1753
1.8;1557
1.9;1365
2;1258
2.1;1115
2.2;1008
2.3;915
2.4;807
2.5;735
2.6;664
2.7;555
2.8;557
2.9;524
3;428
3.1;397
3.2;365
3.3;341
3.4;291
3.5;260
3.6;250
3.7;234
3.8;181
3.9;191
4;173
