thickness (cm);count
0.1;9036
0.2;8194
0.3;7399
0.4;6641
0.5;6075
0.6;5507
0.7;4990
0.8;4490
0.9;4029
1;3650
1.1;3393
1.2;3014
1.3;2732
1.4;2444
1.5;2300
1.6;2039
1.7;1864
1.8;1653
1.9;1489
2;1367
2.1;1200
2.2;1088
2.3;998
2.4;871
2.5;821
2.6;723
2.7;604
2.8;618
2.9;586
3;483
3.1;454
3.2;410
3.3;377
3.4;331
3.5;288
3.6;282
3.7;277
3.8;225
3.9;213
4;206
