thickness (cm);count
0.2;9244
0.4;8609
0.6;7918
0.8;7289
1;6812
1.2;6379
1.4;5867
1.6;5515
1.8;4899
2;4597
2.2;4365
2.4;3945
2.6;3669
2.8;3432
3;3172
3.2;2864
3.4;2738
3.6;2446
3.8;2306
4;2194
4.2;1984
4.4;1859
4.6;1733
4.8;1590
5;1466
5.2;1358
5.4;1223
5.6;1179
5.8;1104
6;999
6.2;901
6.4;909
6.6;811
6.8;748
7;648
7.2;634
7.4;597
7.6;566
7.8;489
8;504
