thickness (cm);count
0.0375;9177
0.075;8491
0.1125;7822
0.15;7131
0.1875;6635
0.225;6175
0.2625;5658
0.3;5236
0.3375;4729
0.375;4402
0.4125;4197
0.45;3758
0.4875;3438
0.525;3192
0.5625;3026
0.6;2667
0.6375;2528
0.675;2281
0.7125;2109
0.75;1993
0.7875;1803
0.825;1665
0.8625;1540
0.9;1414
0.9375;1321
0.975;1179
1.0125;1045
1.05;1044
1.0875;958
1.125;863
1.1625;791
1.2;754
1.2375;700
1.275;601
1.3125;546
1.35;561
1.3875;518
1.425;479
1.4625;434
1.5;429
