thickness (cm);count
0.15;9159
0.3;8476
0.45;7749
0.6;7086
0.75;6568
0.9;6121
1.05;5578
1.2;5175
1.35;4633
1.5;4279
1.65;4046
1.8;3629
1.95;3331
2.1;3108
2.25;2878
2.4;2560
2.55;2442
2.7;2177
2.85;2028
3;1916
3.15;1720
3.3;1600
3.45;1460
3.6;1351
3.75;1240
3.9;1124
4.05;997
4.2;964
4.35;894
4.5;811
4.65;716
4.8;717
4.95;656
5.1;599
5.25;501
5.4;502
5.55;468
5.7;437
5.85;378
6;381
