thickness (cm);count
0.02;9105
0.04;8422
0.06;7690
0.08;6970
0.1;6462
0.12;6020
0.14;5472
0.16;5040
0.18;4532
0.2;4177
0.22;3911
0.24;3506
0.26;3217
0.28;2965
0.3;2808
0.32;2472
0.34;2317
0.36;2065
0.38;1923
0.4;1808
0.42;1612
0.44;1502
0.46;1316
0.48;1297
0.5;1133
0.52;1036
0.54;925
0.56;906
0.58;852
0.6;755
0.62;675
0.64;664
0.66;571
0.68;519
0.7;457
0.72;451
0.74;422
0.76;400
0.78;354
0.8;355
