thickness (cm);count
0.075;8950
0.15;8083
0.225;7248
0.3;6436
0.375;5844
0.45;5226
0.525;4722
0.6;4244
0.675;3815
0.75;3396
0.825;3121
0.9;2777
0.975;2478
1.05;2188
1.125;2084
1.2;1788
1.275;1643
1.35;1461
1.425;1268
1.5;1165
1.575;1042
1.65;920
1.725;811
1.8;727
1.875;682
1.95;620
2.025;505
2.1;494
2.175;447
2.25;376
2.325;355
2.4;312
2.475;316
2.55;256
2.625;232
2.7;215
2.775;207
2.85;156
2.925;165
3;149
