thickness (cm);count
0.1;9337
0.2;8788
0.3;8174
0.4;7610
0.5;7220
0.6;6836
0.7;6341
0.8;6033
0.9;5460
1;5184
1.1;4972
1.2;4541
1.3;4288
1.4;4088
1.5;3743
1.6;3454
1.7;3308
1.8;3005
1.9;2862
2;2747
2.1;2517
2.2;2395
2.3;2250
2.4;2068
2.5;1981
2.6;1821
2.7;1645
2.8;1629
2.9;1545
3;1422
3.1;1269
3.2;1300
3.3;1185
3.4;1078
3.5;1012
3.6;949
3.7;924
3.8;928
3.9;782
4;777
