thickness (cm);count
0.075;9181
0.15;8497
0.225;7821
0.3;7127
0.375;6651
0.45;6171
0.525;5664
0.6;5245
0.675;4722
0.75;4387
0.825;4198
0.9;3756
0.975;3458
1.05;3196
1.125;3006
1.2;2665
1.275;2527
1.35;2285
1.425;2118
1.5;2010
1.575;1808
1.65;1676
1.725;1535
1.8;1422
1.875;1334
1.95;1181
2.025;1041
2.1;1042
2.175;960
2.25;870
2.325;790
2.4;763
2.475;691
2.55;606
2.625;553
2.7;564
2.775;530
2.85;479
2.925;441
3;431
