thickness (cm);count
0.125;9435
0.25;8969
0.375;8441
0.5;7957
0.625;7593
0.75;7230
0.875;6816
1;6533
1.125;6001
1.25;5781
1.375;5517
1.5;5135
1.625;4832
1.75;4708
1.875;4394
2;4108
2.125;3924
2.25;3603
2.375;3437
2.5;3336
2.625;3126
2.75;2946
2.875;2821
3;2641
3.125;2569
3.25;2398
3.375;2229
3.5;2140
3.625;2063
3.75;1934
3.875;1735
4;1751
4.125;1638
4.25;1552
4.375;1420
4.5;1346
4.625;1274
4.75;1319
4.875;1143
5;1146
