thickness (cm);count
0.05;9012
0.1;8165
0.15;7363
0.2;6604
0.25;6017
0.3;5441
0.35;4929
0.4;4434
0.45;3986
0.5;3592
0.55;3338
0.6;2954
0.65;2672
0.7;2383
0.75;2266
0.8;1967
0.85;1823
0.9;1616
0.95;1430
1;1299
1.05;1170
1.1;1041
1.15;953
1.2;853
1.25;797
1.3;713
1.35;602
1.4;584
1.45;547
1.5;456
1.55;430
1.6;387
1.65;363
1.7;307
1.75;277
1.8;278
1.85;258
1.9;192
1.95;195
2;191
