thickness (cm);count
0.175;9452
0.35;9001
0.525;8479
0.7;8003
0.875;7651
1.05;7295
1.225;6872
1.4;6584
1.575;6063
1.75;5850
1.925;5598
2.1;5193
2.275;4923
2.45;4781
2.625;4493
2.8;4192
2.975;3998
3.15;3675
3.325;3511
3.5;3427
3.675;3200
3.85;3039
4.025;2890
4.2;2727
4.375;2646
4.55;2468
4.725;2289
4.9;2214
5.075;2138
5.25;1989
5.425;1799
5.6;1821
5.775;1698
5.95;1594
6.125;1492
6.3;1404
6.475;1322
6.65;1366
6.825;1190
7;1197
