thickness (cm);count
0.025;9066
0.05;8264
0.075;7487
0.1;6763
0.125;6209
0.15;5652
0.175;5148
0.2;4657
0.225;4200
0.25;3834
0.275;3586
0.3;3202
0.325;2900
0.35;2613
0.375;2476
0.4;2166
0.425;2014
0.45;1791
0.475;1597
0.5;1492
0.525;1326
0.55;1221
0.575;1100
0.6;1003
0.625;926
0.65;837
0.675;706
0.7;682
0.725;656
0.75;569
0.775;519
0.8;482
0.825;437
0.85;380
0.875;341
0.9;342
0.925;320
0.95;272
0.975;257
1;250
