thickness (cm);count
0.075;9063
0.15;8262
0.225;7481
0.3;6742
0.375;6176
0.45;5646
0.525;5118
0.6;4628
0.675;4188
0.75;3808
0.825;3564
0.9;3177
0.975;2869
1.05;2591
1.125;2453
1.2;2140
1.275;2007
1.35;1776
1.425;1568
1.5;1460
1.575;1323
1.65;1192
1.725;1077
1.8;982
1.875;901
1.95;823
2.025;684
2.1;679
2.175;643
2.25;554
2.325;514
2.4;457
2.475;443
2.55;368
2.625;344
2.7;336
2.775;317
2.85;266
2.925;252
3;241
