thickness (cm);count
0.125;9208
0.25;8561
0.375;7900
0.5;7232
0.625;6770
0.75;6338
0.875;5799
1;5424
1.125;4869
1.25;4542
1.375;4345
1.5;3894
1.625;3625
1.75;3388
1.875;3147
2;2830
2.125;2685
2.25;2417
2.375;2259
2.5;2157
2.625;1935
2.75;1836
2.875;1707
3;1525
3.125;1446
3.25;1309
3.375;1169
3.5;1140
3.625;1077
3.75;974
3.875;882
4;866
4.125;784
4.25;708
4.375;635
4.5;608
4.625;595
4.75;558
4.875;488
5;477
