thickness (cm);count
0.225;9446
0.45;8986
0.675;8461
0.9;7978
1.125;7623
1.35;7262
1.575;6835
1.8;6558
2.025;6030
2.25;5813
2.475;5550
2.7;5164
2.925;4868
3.15;4739
3.375;4446
3.6;4149
3.825;3961
4.05;3635
4.275;3463
4.5;3373
4.725;3162
4.95;2983
5.175;2857
5.4;2683
5.625;2598
5.85;2430
6.075;2247
6.3;2181
6.525;2102
6.75;1957
6.975;1756
7.2;1782
7.425;1656
7.65;1571
7.875;1449
8.1;1366
8.325;1297
8.55;1335
8.775;1160
9;1165
