thickness (cm);count
0.0125;8967
0.025;8140
0.0375;7324
0.05;6529
0.0625;5942
0.075;5398
0.0875;4873
0.1;4383
0.1125;3933
0.125;3512
0.1375;3250
0.15;2894
0.1625;2606
0.175;2295
0.1875;2205
0.2;1910
0.2125;1756
0.225;1555
0.2375;1411
0.25;1261
0.2625;1128
0.275;1026
0.2875;926
0.3;811
0.3125;753
0.325;671
0.3375;575
0.35;571
0.3625;518
0.375;433
0.3875;398
0.4;364
0.4125;356
0.425;314
0.4375;250
0.45;256
0.4625;226
0.475;185
0.4875;188
0.5;188
