thickness (cm);count
0.1;9131
0.2;8419
0.3;7701
0.4;6973
0.5;6473
0.6;5974
0.7;5460
0.8;4997
0.9;4509
1;4174
1.1;3944
1.2;3533
1.3;3234
1.4;2960
1.5;2820
1.6;2454
1.7;2296
1.8;2085
1.9;1903
2;1786
2.1;1608
2.2;1478
2.3;1358
2.4;1243
2.5;1148
2.6;1026
2.7;900
2.8;882
2.9;840
3;738
3.1;676
3.2;644
3.3;582
3.4;488
3.5;457
3.6;467
3.7;430
3.8;383
3.9;347
4;351
