thickness (cm);count
0.035;9111
0.07;8413
0.105;7679
0.14;6959
0.175;6462
0.21;6027
0.245;5475
0.28;5020
0.315;4526
0.35;4171
0.385;3907
0.42;3515
0.455;3229
0.49;2962
0.525;2790
0.56;2472
0.595;2313
0.63;2091
0.665;1934
0.7;1787
0.735;1611
0.77;1476
0.805;1331
0.84;1284
0.875;1134
0.91;1033
0.945;920
0.98;901
1.015;853
1.05;758
1.085;664
1.12;670
1.155;572
1.19;515
1.225;457
1.26;452
1.295;423
1.33;401
1.365;341
1.4;359
