thickness (cm);count
0.025;9075
0.05;8289
0.075;7535
0.1;6783
0.125;6248
0.15;5690
0.175;5194
0.2;4695
0.225;4237
0.25;3874
0.275;3637
0.3;3249
0.325;2941
0.35;2665
0.375;2519
0.4;2200
0.425;2050
0.45;1813
0.475;1631
0.5;1534
0.525;1362
0.55;1249
0.575;1129
0.6;1023
0.625;957
0.65;858
0.675;724
0.7;703
0.725;683
0.75;585
0.775;530
0.8;494
0.825;452
0.85;390
0.875;353
0.9;349
0.925;338
0.95;277
0.975;275
1;255
