thickness (cm);count
0.05;9054
0.1;8232
0.15;7445
0.2;6691
0.25;6131
0.3;5585
0.35;5061
0.4;4570
0.45;4106
0.5;3728
0.55;3475
0.6;3099
0.65;2804
0.7;2526
0.75;2375
0.8;2088
0.85;1925
0.9;1702
0.95;1515
1;1423
1.05;1251
1.1;1148
1.15;1046
1.2;927
1.25;862
1.3;775
1.35;640
1.4;641
1.45;610
1.5;520
1.55;482
1.6;433
1.65;402
1.7;350
1.75;316
1.8;301
1.85;293
1.9;243
1.95;243
2;229
