thickness (cm);count
0.125;9018
0.25;8183
0.375;7364
0.5;6600
0.625;6015
0.75;5459
0.875;4930
1;4447
1.125;3983
1.25;3584
1.375;3338
1.5;2947
1.625;2660
1.75;2404
1.875;2242
2;1969
2.125;1829
2.25;1593
2.375;1437
2.5;1334
2.625;1150
2.75;1063
2.875;954
3;866
3.125;793
3.25;703
3.375;590
3.5;587
3.625;543
3.75;472
3.875;416
4;402
4.125;356
4.25;320
4.375;263
4.5;258
4.625;248
4.75;218
4.875;204
5;195
