thickness (cm);count
0.0025;9055
0.005;8297
0.0075;7534
0.01;6783
0.0125;6232
0.015;5683
0.0175;5192
0.02;4717
0.0225;4258
0.025;3877
0.0275;3649
0.03;3232
0.0325;2906
0.035;2671
0.0375;2515
0.04;2178
0.0425;2069
0.045;1849
0.0475;1653
0.05;1517
0.0525;1374
0.055;1253
0.0575;1119
0.06;1039
0.0625;941
0.065;840
0.0675;737
0.07;702
0.0725;671
0.075;588
0.0775;505
0.08;511
0.0825;475
0.085;390
0.0875;341
0.09;351
0.0925;328
0.095;292
0.0975;266
0.1;267
