thickness (cm);count
0.075;9118
0.15;8380
0.225;7634
0.3;6910
0.375;6388
0.45;5907
0.525;5358
0.6;4948
0.675;4389
0.75;4044
0.825;3842
0.9;3394
0.975;3088
1.05;2852
1.125;2675
1.2;2354
1.275;2220
1.35;1991
1.425;1828
1.5;1715
1.575;1527
1.65;1395
1.725;1268
1.8;1191
1.875;1069
1.95;956
2.025;839
2.1;824
2.175;779
2.25;683
2.325;613
2.4;589
2.475;522
2.55;474
2.625;409
2.7;405
2.775;368
2.85;350
2.925;315
3;314
