thickness (cm);count
0.025;9107
0.05;8417
0.075;7685
0.1;6970
0.125;6456
0.15;6014
0.175;5466
0.2;5024
0.225;4511
0.25;4180
0.275;3912
0.3;3508
0.325;3225
0.35;2964
0.375;2803
0.4;2460
0.425;2317
0.45;2080
0.475;1927
0.5;1806
0.525;1612
0.55;1476
0.575;1321
0.6;1279
0.625;1119
0.65;1032
0.675;929
0.7;905
0.725;850
0.75;750
0.775;675
0.8;666
0.825;569
0.85;518
0.875;457
0.9;451
0.925;418
0.95;402
0.975;351
1;350
