thickness (cm);count
0.05;9122
0.1;8392
0.15;7674
0.2;6946
0.25;6418
0.3;5922
0.35;5411
0.4;4940
0.45;4468
0.5;4137
0.55;3893
0.6;3489
0.65;3155
0.7;2900
0.75;2767
0.8;2388
0.85;2265
0.9;2016
0.95;1842
1;1730
1.05;1553
1.1;1428
1.15;1307
1.2;1206
1.25;1109
1.3;992
1.35;866
1.4;836
1.45;798
1.5;700
1.55;640
1.6;594
1.65;564
1.7;468
1.75;441
1.8;436
1.85;408
1.9;376
1.95;329
2;333
