thickness (cm);count
0.075;9116
0.15;8393
0.225;7667
0.3;6941
0.375;6414
0.45;5909
0.525;5406
0.6;4941
0.675;4439
0.75;4104
0.825;3874
0.9;3472
0.975;3162
1.05;2882
1.125;2749
1.2;2388
1.275;2244
1.35;2018
1.425;1842
1.5;1740
1.575;1551
1.65;1426
1.725;1302
1.8;1191
1.875;1100
1.95;982
2.025;858
2.1;834
2.175;798
2.25;697
2.325;640
2.4;600
2.475;551
2.55;459
2.625;432
2.7;435
2.775;408
2.85;366
2.925;325
3;328
