thickness (cm);count
0.1;9168
0.2;8460
0.3;7769
0.4;7064
0.5;6573
0.6;6115
0.7;5579
0.8;5172
0.9;4622
1;4279
1.1;4093
1.2;3654
1.3;3359
1.4;3094
1.5;2917
1.6;2594
1.7;2444
1.8;2202
1.9;2039
2;1936
2.1;1718
2.2;1596
2.3;1470
2.4;1343
2.5;1251
2.6;1110
2.7;970
2.8;988
2.9;913
3;814
3.1;744
3.2;716
3.3;649
3.4;572
3.5;513
3.6;511
3.7;479
3.8;445
3.9;403
4;396
