thickness (cm);count
0.125;9210
0.25;8566
0.375;7904
0.5;7224
0.625;6758
0.75;6313
0.875;5786
1;5417
1.125;4854
1.25;4519
1.375;4316
1.5;3875
1.625;3592
1.75;3363
1.875;3127
2;2810
2.125;2666
2.25;2377
2.375;2231
2.5;2120
2.625;1930
2.75;1815
2.875;1680
3;1529
3.125;1425
3.25;1295
3.375;1178
3.5;1134
3.625;1072
3.75;949
3.875;864
4;858
4.125;756
4.25;707
4.375;629
4.5;593
4.625;576
4.75;548
4.875;465
5;462
