thickness (cm);count
0.2;9350
0.4;8820
0.6;8184
0.8;7652
1;7247
1.2;6854
1.4;6370
1.6;6061
1.8;5485
2;5248
2.2;4978
2.4;4579
2.6;4293
2.8;4130
3;3798
3.2;3526
3.4;3347
3.6;3029
3.8;2878
4;2778
4.2;2587
4.4;2420
4.6;2268
4.8;2137
5;1996
5.2;1842
5.4;1690
5.6;1645
5.8;1555
6;1444
6.2;1290
6.4;1309
6.6;1183
6.8;1129
7;1024
7.2;972
7.4;937
7.6;927
7.8;765
8;783
