thickness (cm);count
0.005;8986
0.01;8168
0.015;7351
0.02;6593
0.025;5980
0.03;5427
0.035;4890
0.04;4429
0.045;3990
0.05;3577
0.055;3321
0.06;2912
0.065;2627
0.07;2356
0.075;2221
0.08;1940
0.085;1827
0.09;1607
0.095;1423
0.1;1286
0.105;1158
0.11;1039
0.115;934
0.12;842
0.125;770
0.13;695
0.135;597
0.14;575
0.145;529
0.15;461
0.155;403
0.16;400
0.165;372
0.17;312
0.175;269
0.18;267
0.185;241
0.19;214
0.195;191
0.2;193
