thickness (cm);count
0.02;9116
0.04;8388
0.06;7660
0.08;6945
0.1;6414
0.12;5903
0.14;5411
0.16;4946
0.18;4437
0.2;4105
0.22;3873
0.24;3473
0.26;3172
0.28;2893
0.3;2742
0.32;2389
0.34;2233
0.36;2022
0.38;1841
0.4;1743
0.42;1545
0.44;1430
0.46;1294
0.48;1204
0.5;1107
0.52;980
0.54;859
0.56;839
0.58;799
0.6;690
0.62;634
0.64;603
0.66;546
0.68;458
0.7;431
0.72;432
0.74;410
0.76;364
0.78;325
0.8;330
