thickness (cm);count
0.075;9106
0.15;8349
0.225;7611
0.3;6863
0.375;6352
0.45;5826
0.525;5311
0.6;4852
0.675;4335
0.75;3996
0.825;3770
0.9;3362
0.975;3053
1.05;2786
1.125;2643
1.2;2310
1.275;2152
1.35;1925
1.425;1753
1.5;1649
1.575;1453
1.65;1357
1.725;1227
1.8;1123
1.875;1025
1.95;908
2.025;775
2.1;776
2.175;750
2.25;642
2.325;590
2.4;550
2.475;501
2.55;432
2.625;394
2.7;386
2.775;373
2.85;321
2.925;305
3;304
