thickness (cm);count
0.0125;8954
0.025;8079
0.0375;7247
0.05;6440
0.0625;5861
0.075;5250
0.0875;4752
0.1;4250
0.1125;3817
0.125;3410
0.1375;3136
0.15;2793
0.1625;2488
0.175;2206
0.1875;2086
0.2;1817
0.2125;1651
0.225;1462
0.2375;1283
0.25;1169
0.2625;1055
0.275;942
0.2875;825
0.3;734
0.3125;688
0.325;624
0.3375;506
0.35;511
0.3625;460
0.375;387
0.3875;356
0.4;325
0.4125;317
0.425;261
0.4375;231
0.45;222
0.4625;209
0.475;149
0.4875;162
0.5;151
