thickness (cm);count
0.00125;9061
0.0025;8295
0.00375;7515
0.005;6767
0.00625;6229
0.0075;5716
0.00875;5207
0.01;4717
0.01125;4234
0.0125;3870
0.01375;3658
0.015;3251
0.01625;2913
0.0175;2677
0.01875;2519
0.02;2190
0.02125;2054
0.0225;1818
0.02375;1670
0.025;1555
0.02625;1374
0.0275;1261
0.02875;1144
0.03;1059
0.03125;950
0.0325;851
0.03375;724
0.035;728
0.03625;687
0.0375;586
0.03875;531
0.04;499
0.04125;457
0.0425;397
0.04375;348
0.045;348
0.04625;322
0.0475;293
0.04875;268
0.05;271
