thickness (cm);count
0.225;9333
0.45;8789
0.675;8147
0.9;7606
1.125;7183
1.35;6791
1.575;6304
1.8;5985
2.025;5414
2.25;5164
2.475;4888
2.7;4490
2.925;4225
3.15;4039
3.375;3707
3.6;3423
3.825;3248
4.05;2939
4.275;2788
4.5;2700
4.725;2494
4.95;2337
5.175;2173
5.4;2052
5.625;1923
5.85;1775
6.075;1615
6.3;1565
6.525;1485
6.75;1383
6.975;1223
7.2;1252
7.425;1128
7.65;1073
7.875;969
8.1;926
8.325;884
8.55;880
8.775;725
9;736
