thickness (cm);count
0.175;9217
0.35;8582
0.525;7879
0.7;7236
0.875;6758
1.05;6317
1.225;5786
1.4;5437
1.575;4851
1.75;4521
1.925;4295
2.1;3872
2.275;3584
2.45;3382
2.625;3113
2.8;2789
2.975;2671
3.15;2375
3.325;2242
3.5;2128
3.675;1938
3.85;1800
4.025;1667
4.2;1533
4.375;1412
4.55;1303
4.725;1174
4.9;1137
5.075;1064
5.25;961
5.425;864
5.6;865
5.775;766
5.95;713
6.125;617
6.3;593
6.475;567
6.65;541
6.825;453
7;472
