thickness (cm);count
0.15;9141
0.3;8415
0.45;7703
0.6;6983
0.75;6480
0.9;6013
1.05;5464
1.2;5061
1.35;4501
1.5;4143
1.65;3950
1.8;3506
1.95;3228
2.1;2977
2.25;2797
2.4;2462
2.55;2327
2.7;2088
2.85;1929
3;1806
3.15;1625
3.3;1488
3.45;1352
3.6;1269
3.75;1154
3.9;1027
4.05;893
4.2;898
4.35;836
4.5;746
4.65;677
4.8;659
4.95;581
5.1;527
5.25;458
5.4;453
5.55;429
5.7;397
5.85;355
6;350
